0/0/0|
0/0/0|
0.0117808/0.000195268/0|
0.0235604/0.000195052/-6.23768e-09|
0.0353375/0.000194816/-6.44068e-09|
0.0471113/0.000194561/-6.86705e-09|
0.0588804/0.00019429/-7.13602e-09|
0.0706435/0.000193995/-7.41735e-09|
0.0823995/0.000193681/-7.8396e-09|
0.0941473/0.000193351/-8.07146e-09|
0.105886/0.000193/-8.38627e-09|
0.117613/0.000192626/-8.74182e-09|
0.12933/0.000192239/-9.08985e-09|
0.141033/0.000191827/-9.32972e-09|
0.152722/0.000191399/-9.66102e-09|
0.164395/0.000190954/-9.95885e-09|
0.176053/0.000190484/-1.03314e-08|
0.187692/0.000189999/-1.06212e-08|
0.199313/0.000189496/-1.08698e-08|
0.210914/0.000188972/-1.12421e-08|
0.222494/0.000188426/-1.15152e-08|
0.234052/0.000187866/-1.18465e-08|
0.245586/0.000187287/-1.21443e-08|
0.257096/0.000186689/-1.24344e-08|
0.26858/0.000186069/-1.2724e-08|
0.280037/0.000185432/-1.30715e-08|
0.291466/0.00018478/-1.33366e-08|
0.302866/0.000184105/-1.36594e-08|
0.314236/0.000183414/-1.3916e-08|
0.325574/0.000182704/-1.42058e-08|
0.33688/0.000181975/-1.45866e-08|
0.348152/0.000181229/-1.47852e-08|
0.359389/0.000180465/-1.51163e-08|
0.37059/0.000179681/-1.53814e-08|
0.381754/0.000178881/-1.57457e-08|
0.39288/0.000178061/-1.59443e-08|
0.403967/0.000177226/-1.62256e-08|
0.415013/0.000176374/-1.65734e-08|
0.426018/0.000175499/-1.68715e-08|
0.43698/0.000174612/-1.70369e-08|
0.447899/0.000173705/-1.74012e-08|
0.458773/0.000172782/-1.76663e-08|
0.4696/0.000171837/-1.79641e-08|
0.480381/0.000170881/-1.8163e-08|
0.491114/0.000169907/-1.8494e-08|
0.501798/0.000168913/-1.87256e-08|
0.512432/0.0001679/-1.9024e-08|
0.523014/0.000166878/-1.92886e-08|
0.533544/0.000165834/-1.95039e-08|
0.544021/0.000164774/-1.99014e-08|
0.554443/0.000163696/-1.99674e-08|
0.56481/0.000162606/-2.03484e-08|
0.57512/0.000161497/-2.06133e-08|
0.585373/0.000160373/-2.07624e-08|
