-3.58672/-2.6145
3.15654/-0.920763
3.15787/-0.917705
3.15913/-0.914672
3.1603/-0.911664
3.16139/-0.908681
3.16241/-0.905723
3.16336/-0.902789
3.16423/-0.899878
3.16504/-0.89699
3.16579/-0.894124
3.16647/-0.891281
3.16709/-0.888459
3.16765/-0.885658
3.16816/-0.882878
3.16861/-0.880119
3.16901/-0.87738
3.16936/-0.87466
3.16966/-0.87196
3.16991/-0.869278
3.17011/-0.866615
3.17027/-0.863971
3.17039/-0.861345
3.17047/-0.858736
3.17051/-0.856144
3.1705/-0.85357
3.17047/-0.851013
3.17039/-0.848472
3.17029/-0.845947
3.17014/-0.843438
3.16997/-0.840945
3.16977/-0.838468
3.16953/-0.836006
3.16927/-0.833558
3.16898/-0.831126
3.16866/-0.828708
3.16832/-0.826305
3.16795/-0.823916
3.16756/-0.82154
3.16715/-0.819179
3.16671/-0.816831
3.16626/-0.814496
3.16578/-0.812174
3.16528/-0.809866
3.16476/-0.80757
3.16423/-0.805287
3.16368/-0.803017
3.16311/-0.800759
3.16252/-0.798513
3.16192/-0.796279
3.16131/-0.794057
3.16067/-0.791847
3.16003/-0.789648
3.15937/-0.787461
3.1587/-0.785285
3.15802/-0.78312
3.15732/-0.780966
3.15662/-0.778824
3.1559/-0.776692
3.15517/-0.774571
3.15443/-0.77246
3.15368/-0.77036
3.15293/-0.76827
3.15216/-0.766191
3.15139/-0.764122
3.1506/-0.762062
3.14981/-0.760013
3.14901/-0.757974
3.14821/-0.755944
3.14739/-0.753924
3.14658/-0.751913
3.14575/-0.749912
3.14492/-0.747921
3.14408/-0.745939
3.14324/-0.743966
3.14239/-0.742002
3.14154/-0.740047
3.14068/-0.738101
3.13982/-0.736164
3.13895/-0.734236
3.13808/-0.732316
3.13721/-0.730406
3.13633/-0.728504
3.13544/-0.72661
3.13456/-0.724725
3.13367/-0.722848
3.13278/-0.72098
3.13188/-0.71912
3.13098/-0.717268
3.13008/-0.715424
3.12918/-0.713589
3.12827/-0.711761
3.12737/-0.709942
3.12646/-0.70813
3.12554/-0.706326
3.12463/-0.70453
3.12371/-0.702742
3.1228/-0.700961
3.12188/-0.699188
3.12096/-0.697423
3.12003/-0.695665
3.11911/-0.693915
3.11819/-0.692172
3.11726/-0.690436
3.11633/-0.688708
3.11541/-0.686987
3.11448/-0.685274
3.11355/-0.683567
3.11262/-0.681868
3.11168/-0.680176
3.11075/-0.678491
3.10982/-0.676812
3.10889/-0.675141
3.10795/-0.673477
3.10702/-0.67182
3.10608/-0.670169
3.10515/-0.668526
3.10421/-0.666889
3.10328/-0.665259
3.10234/-0.663635
3.1014/-0.662019
3.10047/-0.660408
3.09953/-0.658805
3.09859/-0.657208
3.09765/-0.655617
3.09671/-0.654033
3.09578/-0.652456
3.09484/-0.650885
3.0939/-0.64932
3.09296/-0.647761
3.09202/-0.646209
3.09109/-0.644663
3.09015/-0.643123
3.08921/-0.64159
3.08827/-0.640063
3.08733/-0.638542
3.08639/-0.637027
3.08546/-0.635517
3.08452/-0.634014
3.08358/-0.632518
3.08264/-0.631027
3.0817/-0.629542
3.08077/-0.628063
3.07983/-0.626589
3.07889/-0.625122
3.07795/-0.62366
3.07702/-0.622205
3.07608/-0.620755
3.07514/-0.619311
3.0742/-0.617872
3.07326/-0.616439
3.07233/-0.615012
3.07139/-0.613591
3.07045/-0.612175
3.06952/-0.610765
3.06858/-0.60936
3.06764/-0.607961
3.0667/-0.606567
3.06577/-0.605179
3.06483/-0.603796
3.06389/-0.602418
3.06296/-0.601046
3.06202/-0.59968
3.06108/-0.598319
3.06014/-0.596963
3.05921/-0.595612
3.05827/-0.594267
3.05733/-0.592927
3.05639/-0.591592
3.05546/-0.590262
3.05452/-0.588937
3.05358/-0.587618
3.05264/-0.586304
3.05171/-0.584995
3.05077/-0.583691
3.04983/-0.582392
3.04889/-0.581098
3.04795/-0.579809
3.04701/-0.578525
3.04607/-0.577246
3.04513/-0.575972
3.04419/-0.574703
3.04326/-0.573438
3.04232/-0.572179
3.04138/-0.570924
3.04043/-0.569675
3.03949/-0.56843
3.03855/-0.56719
3.03761/-0.565955
3.03667/-0.564724
3.03573/-0.563498
3.03478/-0.562277
3.03384/-0.561061
3.0329/-0.559849
3.03195/-0.558642
3.03101/-0.557439
3.03007/-0.556242
3.02912/-0.555048
3.02817/-0.553859
3.02723/-0.552675
3.02628/-0.551496
3.02534/-0.55032
3.02439/-0.54915
3.02344/-0.547984
3.02249/-0.546822
3.02154/-0.545664
3.02059/-0.544511
3.01964/-0.543363
3.01869/-0.542219
3.01774/-0.541079
3.01679/-0.539943
3.01583/-0.538812
3.01488/-0.537685
3.01393/-0.536563
3.01297/-0.535444
3.01202/-0.53433
3.01106/-0.53322
3.0101/-0.532114
3.00915/-0.531013
3.00819/-0.529915
3.00723/-0.528822
3.00627/-0.527733
3.00531/-0.526648
3.00434/-0.525567
3.00338/-0.52449
3.00242/-0.523417
3.00146/-0.522349
3.00049/-0.521284
2.99952/-0.520223
2.99856/-0.519166
2.99759/-0.518114
2.99662/-0.517065
2.99565/-0.51602
2.99468/-0.514979
2.99371/-0.513942
2.99274/-0.512909
2.99176/-0.511879
2.99079/-0.510854
2.98981/-0.509832
2.98884/-0.508814
2.98786/-0.5078
2.98688/-0.50679
2.9859/-0.505784
2.98492/-0.504781
2.98394/-0.503782
2.98296/-0.502787
2.98197/-0.501795
2.98099/-0.500807
2.98/-0.499823
2.97901/-0.498843
2.97803/-0.497866
2.97704/-0.496892
2.97605/-0.495923
2.97505/-0.494957
2.97406/-0.493994
2.97307/-0.493035
2.97207/-0.49208
2.97107/-0.491128
2.97008/-0.49018
2.96908/-0.489235
2.96808/-0.488293
2.96708/-0.487356
2.96607/-0.486421
2.96507/-0.48549
2.96406/-0.484563
2.96306/-0.483639
2.96205/-0.482718
2.96104/-0.481801
2.96003/-0.480887
2.95902/-0.479976
2.958/-0.479069
2.95699/-0.478165
2.95597/-0.477264
2.95496/-0.476367
2.95394/-0.475473
2.95292/-0.474582
2.95189/-0.473695
2.95087/-0.47281
2.94985/-0.471929
2.94882/-0.471052
2.94779/-0.470177
2.94677/-0.469306
2.94574/-0.468437
2.9447/-0.467572
2.94367/-0.46671
2.94264/-0.465852
2.9416/-0.464996
2.94056/-0.464143
2.93952/-0.463294
2.93848/-0.462447
2.93744/-0.461604
2.9364/-0.460764
2.93535/-0.459927
2.93431/-0.459092
2.93326/-0.458261
2.93221/-0.457433
2.93116/-0.456608
2.93011/-0.455786
2.92905/-0.454966
2.928/-0.45415
2.92694/-0.453337
2.92588/-0.452526
2.92482/-0.451719
2.92376/-0.450914
2.92269/-0.450113
2.92163/-0.449314
2.92056/-0.448518
2.91949/-0.447725
2.91842/-0.446934
2.91735/-0.446147
2.91628/-0.445362
2.9152/-0.444581
2.91413/-0.443802
2.91305/-0.443025
2.91197/-0.442252
2.91089/-0.441481
2.90981/-0.440713
2.90872/-0.439948
2.90763/-0.439186
2.90655/-0.438426
2.90546/-0.437669
2.90437/-0.436914
2.90327/-0.436163
2.90218/-0.435414
2.90108/-0.434667
2.89998/-0.433923
2.89888/-0.433182
2.89778/-0.432444
2.89668/-0.431708
2.89557/-0.430975
2.89447/-0.430244
2.89336/-0.429516
2.89225/-0.42879
2.89114/-0.428067
2.89002/-0.427347
2.88891/-0.426629
2.88779/-0.425914
2.88667/-0.425201
2.88555/-0.42449
2.88443/-0.423783
2.88331/-0.423077
2.88218/-0.422374
2.88105/-0.421674
2.87992/-0.420976
2.87879/-0.42028
2.87766/-0.419587
2.87652/-0.418896
2.87539/-0.418208
2.87425/-0.417522
2.87311/-0.416839
2.87197/-0.416158
2.87083/-0.415479
2.86968/-0.414802
2.86853/-0.414128
2.86739/-0.413457
2.86623/-0.412787
2.86508/-0.41212
2.86393/-0.411455
2.86277/-0.410793
2.86162/-0.410133
2.86046/-0.409475
2.8593/-0.408819
2.85813/-0.408166
2.85697/-0.407515
2.8558/-0.406866
2.85463/-0.406219
2.85346/-0.405575
2.85229/-0.404933
2.85112/-0.404293
2.84994/-0.403655
2.84877/-0.40302
2.84759/-0.402386
2.84641/-0.401755
2.84522/-0.401126
2.84404/-0.400499
2.84285/-0.399874
2.84167/-0.399251
2.84048/-0.398631
2.83928/-0.398013
2.83809/-0.397396
2.8369/-0.396782
2.8357/-0.39617
2.8345/-0.39556
2.8333/-0.394952
2.8321/-0.394346
2.83089/-0.393742
2.82969/-0.39314
2.82848/-0.392541
2.82727/-0.391943
2.82606/-0.391347
2.82485/-0.390753
2.82363/-0.390162
2.82242/-0.389572
2.8212/-0.388984
2.81998/-0.388399
2.81876/-0.387815
2.81753/-0.387233
2.81631/-0.386653
2.81508/-0.386075
2.81385/-0.385499
2.81262/-0.384925
2.81139/-0.384353
2.81015/-0.383783
2.80892/-0.383215
2.80768/-0.382648
2.80644/-0.382084
2.8052/-0.381521
2.80395/-0.38096
2.80271/-0.380402
2.80146/-0.379844
2.80021/-0.379289
2.79896/-0.378736
2.79771/-0.378185
2.79646/-0.377635
2.7952/-0.377087
2.79394/-0.376541
2.79269/-0.375997
2.79142/-0.375454
2.79016/-0.374914
2.7889/-0.374375
2.78763/-0.373838
2.78636/-0.373303
2.78509/-0.372769
2.78382/-0.372237
2.78255/-0.371707
2.78127/-0.371179
2.78/-0.370652
2.77872/-0.370128
2.77744/-0.369605
2.77616/-0.369083
2.77487/-0.368563
2.77359/-0.368046
2.7723/-0.367529
2.77101/-0.367015
2.76972/-0.366502
2.76843/-0.36599
2.76714/-0.365481
2.76584/-0.364973
2.76454/-0.364467
2.76325/-0.363962
2.76195/-0.363459
2.76064/-0.362958
2.75934/-0.362458
2.75803/-0.36196
2.75673/-0.361463
2.75542/-0.360968
2.75411/-0.360475
2.75279/-0.359983
2.75148/-0.359493
2.75017/-0.359005
2.74885/-0.358518
2.74753/-0.358032
2.74621/-0.357548
2.74489/-0.357066
2.74356/-0.356585
2.74224/-0.356106
2.74091/-0.355628
2.73958/-0.355152
2.73825/-0.354678
2.73692/-0.354205
2.73558/-0.353733
2.73425/-0.353263
2.73291/-0.352794
2.73157/-0.352327
2.73023/-0.351862
2.72889/-0.351398
2.72755/-0.350935
2.7262/-0.350474
2.72486/-0.350014
2.72351/-0.349556
2.72216/-0.349099
2.72081/-0.348644
2.71946/-0.34819
2.7181/-0.347737
2.71674/-0.347286
2.71539/-0.346837
2.71403/-0.346388
2.71267/-0.345942
2.7113/-0.345496
2.70994/-0.345052
2.70858/-0.34461
2.70721/-0.344168
2.70584/-0.343728
2.70447/-0.34329
2.7031/-0.342853
2.70173/-0.342417
2.70035/-0.341983
2.69898/-0.34155
2.6976/-0.341118
2.69622/-0.340688
2.69484/-0.340259
2.69346/-0.339831
2.69207/-0.339405
2.69069/-0.33898
2.6893/-0.338557
2.68791/-0.338134
2.68653/-0.337713
2.68513/-0.337294
2.68374/-0.336875
2.68235/-0.336458
2.68095/-0.336042
2.67956/-0.335628
2.67816/-0.335214
2.67676/-0.334802
2.67536/-0.334392
2.67396/-0.333982
2.67255/-0.333574
2.67115/-0.333167
2.66974/-0.332762
2.66833/-0.332357
2.66692/-0.331954
2.66551/-0.331552
2.6641/-0.331151
2.66269/-0.330752
2.66127/-0.330354
2.65986/-0.329957
2.65844/-0.329561
2.65702/-0.329166
2.6556/-0.328773
2.65418/-0.32838
2.65275/-0.327989
2.65133/-0.3276
2.6499/-0.327211
2.64848/-0.326824
2.64705/-0.326437
2.64562/-0.326052
2.64419/-0.325668
2.64276/-0.325285
2.64132/-0.324904
2.63989/-0.324523
2.63845/-0.324144
2.63702/-0.323766
2.63558/-0.323389
2.63414/-0.323013
2.6327/-0.322638
2.63125/-0.322265
2.62981/-0.321892
2.62837/-0.321521
2.62692/-0.32115
2.62547/-0.320781
2.62402/-0.320413
2.62257/-0.320046
2.62112/-0.31968
2.61967/-0.319316
2.61822/-0.318952
2.61676/-0.31859
2.61531/-0.318228
2.61385/-0.317868
2.61239/-0.317508
2.61093/-0.31715
2.60947/-0.316793
2.60801/-0.316437
2.60655/-0.316082
2.60508/-0.315728
2.60362/-0.315375
2.60215/-0.315023
2.60069/-0.314672
2.59922/-0.314322
2.59775/-0.313973
2.59628/-0.313626
2.59481/-0.313279
2.59333/-0.312933
2.59186/-0.312589
2.59038/-0.312245
2.58891/-0.311902
2.58743/-0.311561
2.58595/-0.31122
2.58447/-0.310881
2.58299/-0.310542
2.58151/-0.310204
2.58003/-0.309868
2.57855/-0.309532
2.57706/-0.309197
2.57558/-0.308864
2.57409/-0.308531
2.5726/-0.3082
2.57111/-0.307869
2.56962/-0.307539
2.56813/-0.30721
2.56664/-0.306882
2.56515/-0.306556
2.56365/-0.30623
2.56216/-0.305905
2.56067/-0.305581
2.55917/-0.305258
2.55767/-0.304936
2.55617/-0.304614
2.55467/-0.304294
2.55317/-0.303975
2.55167/-0.303656
2.55017/-0.303339
2.54867/-0.303022
2.54716/-0.302707
2.54566/-0.302392
2.54415/-0.302078
2.54265/-0.301766
2.54114/-0.301454
2.53963/-0.301143
2.53812/-0.300832
2.53661/-0.300523
2.5351/-0.300215
2.53359/-0.299907
2.53208/-0.299601
2.53057/-0.299295
2.52905/-0.29899
2.52754/-0.298686
2.52602/-0.298383
2.52451/-0.298081
2.52299/-0.29778
2.52147/-0.297479
2.51995/-0.29718
2.51843/-0.296881
2.51691/-0.296583
2.51539/-0.296286
2.51387/-0.29599
2.51235/-0.295695
2.51082/-0.2954
2.5093/-0.295107
2.50778/-0.294814
2.50625/-0.294522
2.50472/-0.294231
2.5032/-0.293941
2.50167/-0.293652
2.50014/-0.293363
2.49861/-0.293075
2.49708/-0.292788
2.49555/-0.292502
2.49402/-0.292217
2.49249/-0.291933
2.49096/-0.291649
2.48943/-0.291366
2.48789/-0.291084
2.48636/-0.290803
2.48482/-0.290522
2.48329/-0.290243
2.48175/-0.289964
2.48022/-0.289686
2.47868/-0.289409
2.47714/-0.289132
2.4756/-0.288856
2.47406/-0.288582
2.47252/-0.288308
2.47098/-0.288034
2.46944/-0.287762
2.4679/-0.28749
2.46636/-0.287219
2.46482/-0.286949
2.46327/-0.286679
2.46173/-0.286411
2.46019/-0.286143
2.45864/-0.285875
2.4571/-0.285609
2.45555/-0.285343
2.45401/-0.285079
2.45246/-0.284814
2.45091/-0.284551
2.44937/-0.284288
2.44782/-0.284026
2.44627/-0.283765
2.44472/-0.283505
2.44317/-0.283245
2.44162/-0.282986
2.44007/-0.282728
2.43852/-0.282471
2.43697/-0.282214
2.43542/-0.281958
2.43387/-0.281703
2.43232/-0.281448
2.43077/-0.281194
2.42921/-0.280941
2.42766/-0.280689
2.42611/-0.280437
2.42455/-0.280186
2.423/-0.279936
2.42145/-0.279686
2.41989/-0.279437
2.41834/-0.279189
2.41678/-0.278942
2.41522/-0.278695
2.41367/-0.278449
2.41211/-0.278204
2.41056/-0.277959
2.409/-0.277715
2.40744/-0.277472
2.40588/-0.277229
2.40433/-0.276987
2.40277/-0.276746
2.40121/-0.276505
2.39965/-0.276265
2.39809/-0.276026
2.39653/-0.275788
2.39497/-0.27555
2.39342/-0.275313
2.39186/-0.275076
2.3903/-0.27484
2.38874/-0.274605
2.38718/-0.274371
2.38562/-0.274137
2.38405/-0.273904
2.38249/-0.273671
2.38093/-0.273439
2.37937/-0.273208
2.37781/-0.272978
2.37625/-0.272748
2.37469/-0.272519
2.37313/-0.27229
2.37156/-0.272062
2.37/-0.271835
2.36844/-0.271608
2.36688/-0.271382
2.36532/-0.271157
2.36375/-0.270932
2.36219/-0.270708
2.36063/-0.270484
2.35907/-0.270262
2.3575/-0.270039
2.35594/-0.269818
2.35438/-0.269597
2.35282/-0.269376
2.35125/-0.269157
2.34969/-0.268938
2.34813/-0.268719
2.34657/-0.268502
2.345/-0.268284
2.34344/-0.268068
2.34188/-0.267852
2.34031/-0.267636
2.33875/-0.267422
2.33719/-0.267207
2.33563/-0.266994
2.33406/-0.266781
2.3325/-0.266569
2.33094/-0.266357
2.32938/-0.266146
2.32781/-0.265935
2.32625/-0.265725
2.32469/-0.265516
2.32313/-0.265307
2.32156/-0.265099
2.32/-0.264892
2.31844/-0.264685
2.31688/-0.264478
2.31532/-0.264273
2.31376/-0.264068
2.31219/-0.263863
2.31063/-0.263659
2.30907/-0.263456
2.30751/-0.263253
2.30595/-0.263051
2.30439/-0.262849
2.30283/-0.262648
2.30127/-0.262447
2.29971/-0.262247
2.29815/-0.262048
2.29659/-0.261849
2.29503/-0.261651
2.29347/-0.261453
2.29191/-0.261256
2.29035/-0.26106
2.28879/-0.260864
2.28723/-0.260668
2.28568/-0.260474
2.28412/-0.260279
2.28256/-0.260086
2.281/-0.259893
2.27945/-0.2597
2.27789/-0.259508
2.27633/-0.259316
2.27478/-0.259126
2.27322/-0.258935
2.27166/-0.258745
2.27011/-0.258556
2.26855/-0.258367
2.267/-0.258179
2.26544/-0.257992
2.26389/-0.257805
2.26234/-0.257618
2.26078/-0.257432
2.25923/-0.257247
2.25768/-0.257062
2.25612/-0.256877
2.25457/-0.256694
2.25302/-0.25651
2.25147/-0.256328
2.24992/-0.256145
2.24837/-0.255964
2.24682/-0.255783
2.24527/-0.255602
2.24372/-0.255422
2.24217/-0.255242
2.24062/-0.255063
2.23907/-0.254885
2.23753/-0.254707
2.23598/-0.254529
2.23443/-0.254352
2.23289/-0.254176
2.23134/-0.254
2.2298/-0.253825
2.22825/-0.25365
2.22671/-0.253476
2.22516/-0.253302
2.22362/-0.253128
2.22208/-0.252956
2.22053/-0.252783
2.21899/-0.252612
2.21745/-0.25244
2.21591/-0.25227
2.21437/-0.2521
2.21283/-0.25193
2.21129/-0.251761
2.20975/-0.251592
2.20822/-0.251424
2.20668/-0.251256
2.20514/-0.251089
2.20361/-0.250922
2.20207/-0.250756
2.20053/-0.25059
2.199/-0.250425
2.19747/-0.25026
2.19593/-0.250096
2.1944/-0.249932
2.19287/-0.249769
2.19134/-0.249607
2.18981/-0.249444
2.18828/-0.249283
2.18675/-0.249121
2.18522/-0.248961
2.18369/-0.248801
2.18216/-0.248641
2.18063/-0.248482
2.17911/-0.248323
2.17758/-0.248164
2.17606/-0.248007
2.17453/-0.247849
2.17301/-0.247693
2.17149/-0.247536
2.16997/-0.24738
2.16844/-0.247225
2.16692/-0.24707
2.1654/-0.246916
2.16388/-0.246762
2.16237/-0.246608
2.16085/-0.246455
2.15933/-0.246303
2.15782/-0.246151
2.1563/-0.245999
2.15479/-0.245848
2.15327/-0.245697
2.15176/-0.245547
2.15025/-0.245397
2.14873/-0.245248
2.14722/-0.245099
2.14571/-0.244951
2.1442/-0.244803
2.1427/-0.244656
2.14119/-0.244509
2.13968/-0.244363
2.13818/-0.244217
2.13667/-0.244071
2.13517/-0.243926
2.13366/-0.243781
2.13216/-0.243637
2.13066/-0.243494
2.12916/-0.24335
2.12766/-0.243208
2.12616/-0.243066
2.12466/-0.242924
2.12317/-0.242782
2.12167/-0.242641
2.12017/-0.242501
2.11868/-0.242361
2.11718/-0.242221
2.11569/-0.242082
2.1142/-0.241944
2.11271/-0.241805
2.11122/-0.241668
2.10973/-0.24153
2.10824/-0.241393
2.10676/-0.241257
2.10527/-0.241121
2.10378/-0.240986
2.1023/-0.240851
2.10082/-0.240716
2.09933/-0.240582
2.09785/-0.240448
2.09637/-0.240315
2.09489/-0.240182
2.09341/-0.240049
2.09194/-0.239918
2.09046/-0.239786
2.08899/-0.239655
2.08751/-0.239524
2.08604/-0.239394
2.08456/-0.239264
2.08309/-0.239135
2.08162/-0.239006
2.08015/-0.238877
2.07869/-0.238749
2.07722/-0.238622
2.07575/-0.238495
2.07429/-0.238368
2.07282/-0.238242
2.07136/-0.238116
2.0699/-0.23799
2.06844/-0.237865
2.06698/-0.237741
2.06552/-0.237616
2.06406/-0.237493
2.06261/-0.237369
2.06115/-0.237246
2.0597/-0.237124
2.05825/-0.237002
2.05679/-0.23688
2.05534/-0.236759
2.05389/-0.236638
2.05244/-0.236518
2.051/-0.236398
2.04955/-0.236279
2.04811/-0.236159
2.04666/-0.236041
2.04522/-0.235923
2.04378/-0.235805
2.04234/-0.235687
2.0409/-0.23557
2.03946/-0.235454
2.03802/-0.235338
2.03659/-0.235222
2.03515/-0.235106
2.03372/-0.234992
2.03229/-0.234877
2.03086/-0.234763
2.02943/-0.234649
2.028/-0.234536
2.02657/-0.234423
2.02515/-0.234311
2.02372/-0.234199
2.0223/-0.234087
2.02088/-0.233976
2.01946/-0.233865
2.01804/-0.233755
2.01662/-0.233645
2.0152/-0.233535
2.01379/-0.233426
2.01237/-0.233317
2.01096/-0.233209
2.00955/-0.233101
2.00814/-0.232993
2.00673/-0.232886
2.00532/-0.232779
2.00391/-0.232673
2.00251/-0.232567
2.0011/-0.232461
1.9997/-0.232356
1.9983/-0.232251
1.9969/-0.232147
1.9955/-0.232043
1.9941/-0.231939
1.99271/-0.231836
1.99131/-0.231733
1.98992/-0.231631
1.98853/-0.231529
1.98714/-0.231427
1.98575/-0.231326
1.98436/-0.231225
1.98297/-0.231125
1.98159/-0.231025
1.9802/-0.230925
1.97882/-0.230826
1.97744/-0.230727
1.97606/-0.230629
1.97468/-0.230531
1.9733/-0.230433
1.97193/-0.230336
1.97056/-0.230239
1.96918/-0.230142
1.96781/-0.230046
1.96644/-0.22995
1.96507/-0.229855
1.96371/-0.22976
1.96234/-0.229665
1.96098/-0.229571
1.95961/-0.229478
1.95825/-0.229384
1.95689/-0.229291
1.95554/-0.229198
1.95418/-0.229106
1.95282/-0.229014
1.95147/-0.228923
1.95012/-0.228832
1.94877/-0.228741
1.94742/-0.22865
1.94607/-0.22856
1.94472/-0.228471
1.94338/-0.228382
1.94204/-0.228293
1.94069/-0.228204
1.93935/-0.228116
1.93802/-0.228028
1.93668/-0.227941
1.93534/-0.227854
1.93401/-0.227767
1.93268/-0.227681
1.93134/-0.227595
1.93001/-0.22751
1.92869/-0.227425
1.92736/-0.22734
1.92604/-0.227256
1.92471/-0.227172
1.92339/-0.227088
1.92207/-0.227005
1.92075/-0.226922
1.91943/-0.226839
1.91812/-0.226757
1.9168/-0.226675
1.91549/-0.226594
1.91418/-0.226513
1.91287/-0.226432
1.91157/-0.226352
1.91026/-0.226272
1.90895/-0.226192
1.90765/-0.226113
1.90635/-0.226034
1.90505/-0.225956
1.90375/-0.225877
1.90246/-0.2258
1.90116/-0.225722
1.89987/-0.225645
1.89858/-0.225568
1.89729/-0.225492
1.896/-0.225416
1.89471/-0.225341
1.89343/-0.225265
1.89215/-0.22519
1.89086/-0.225116
1.88959/-0.225042
1.88831/-0.224968
1.88703/-0.224894
1.88576/-0.224821
1.88448/-0.224749
1.88321/-0.224676
1.88194/-0.224604
1.88067/-0.224532
1.87941/-0.224461
1.87814/-0.22439
1.87688/-0.224319
1.87562/-0.224249
1.87436/-0.224179
1.8731/-0.22411
1.87185/-0.22404
1.87059/-0.223972
1.86934/-0.223903
1.86809/-0.223835
1.86684/-0.223767
1.86559/-0.2237
1.86434/-0.223632
1.8631/-0.223566
1.86186/-0.223499
1.86062/-0.223433
1.85938/-0.223367
1.85814/-0.223302
1.85691/-0.223237
1.85567/-0.223172
1.85444/-0.223108
1.85321/-0.223044
1.85198/-0.22298
1.85076/-0.222917
1.84953/-0.222854
1.84831/-0.222791
1.84709/-0.222729
1.84587/-0.222667
1.84465/-0.222605
1.84344/-0.222544
1.84222/-0.222483
1.84101/-0.222422
1.8398/-0.222362
1.83859/-0.222302
1.83738/-0.222242
1.83618/-0.222183
1.83498/-0.222124
1.83377/-0.222066
1.83257/-0.222007
1.83138/-0.22195
1.83018/-0.221892
1.82899/-0.221835
1.82779/-0.221778
1.8266/-0.221721
1.82542/-0.221665
1.82423/-0.221609
1.82305/-0.221553
1.82186/-0.221498
1.82068/-0.221443
1.8195/-0.221389
1.81832/-0.221334
1.81715/-0.22128
1.81597/-0.221227
1.8148/-0.221174
1.81363/-0.221121
1.81247/-0.221068
1.8113/-0.221016
1.81014/-0.220964
1.80897/-0.220912
1.80781/-0.220861
1.80665/-0.22081
1.8055/-0.220759
1.80434/-0.220709
1.80319/-0.220659
1.80204/-0.220609
1.80089/-0.22056
1.79974/-0.220511
1.7986/-0.220462
1.79745/-0.220413
1.79631/-0.220365
1.79517/-0.220317
1.79403/-0.22027
1.7929/-0.220223
1.79177/-0.220176
1.79063/-0.22013
1.7895/-0.220083
1.78838/-0.220038
1.78725/-0.219992
1.78613/-0.219947
1.785/-0.219902
1.78388/-0.219857
1.78277/-0.219813
1.78165/-0.219769
1.78053/-0.219725
1.77942/-0.219682
1.77831/-0.219639
1.7772/-0.219596
1.7761/-0.219554
1.77499/-0.219512
1.77389/-0.21947
1.77279/-0.219428
1.77169/-0.219387
1.77059/-0.219346
1.7695/-0.219306
